Year,Country,sex,age,suicides_no,population,suicides_by_pop,Happiness Rank,Happiness Score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Perceptions of corruption,Generosity,crime_index,saftey_index
2013,Japan,male,55-74,5908.0,16202000.0,0.036464633995802985,51,5.92000007629395,1.41691517829895,1.43633782863617,0.913475871086121,0.505625545978546,0.163760736584663,0.12057276815176,13.11,86.89
2013,Japan,male,55-74,5908.0,16202000.0,0.036464633995802985,54,5.915,1.294,1.462,0.988,0.553,0.15,0.079,13.11,86.89
2013,Japan,male,75+,2362.0,5964000.0,0.03960429242119383,51,5.92000007629395,1.41691517829895,1.43633782863617,0.913475871086121,0.505625545978546,0.163760736584663,0.12057276815176,13.11,86.89
2013,Japan,male,75+,2362.0,5964000.0,0.03960429242119383,54,5.915,1.294,1.462,0.988,0.553,0.15,0.079,13.11,86.89
2015,Japan,female,15-24,408.0,5772938.0,0.007067458545371524,46,5.987,1.27074,1.25712,0.99111,0.49615,0.1806,0.10705,20.24,79.76
2015,Japan,female,25-34,685.0,6614211.0,0.010356488476100928,46,5.987,1.27074,1.25712,0.99111,0.49615,0.1806,0.10705,20.24,79.76
2015,Japan,female,35-54,2024.0,16991218.0,0.011912035970581979,46,5.987,1.27074,1.25712,0.99111,0.49615,0.1806,0.10705,20.24,79.76
2015,Japan,female,05-14,28.0,5287719.0,0.0005295288951625456,46,5.987,1.27074,1.25712,0.99111,0.49615,0.1806,0.10705,20.24,79.76
2015,Japan,female,55-74,2292.0,17232482.0,0.013300463624450615,46,5.987,1.27074,1.25712,0.99111,0.49615,0.1806,0.10705,20.24,79.76
2015,Japan,female,75+,1509.0,9983066.0,0.015115596751539057,46,5.987,1.27074,1.25712,0.99111,0.49615,0.1806,0.10705,20.24,79.76
2015,Japan,male,15-24,1091.0,6088330.0,0.017919528015071455,46,5.987,1.27074,1.25712,0.99111,0.49615,0.1806,0.10705,20.24,79.76
2015,Japan,male,25-34,1948.0,6862886.0,0.02838456008157501,46,5.987,1.27074,1.25712,0.99111,0.49615,0.1806,0.10705,20.24,79.76
2015,Japan,male,35-54,5507.0,17461022.0,0.031538818289101295,46,5.987,1.27074,1.25712,0.99111,0.49615,0.1806,0.10705,20.24,79.76
2015,Japan,male,05-14,62.0,5553851.0,0.0011163425162108236,46,5.987,1.27074,1.25712,0.99111,0.49615,0.1806,0.10705,20.24,79.76
2015,Japan,male,55-74,5241.0,16239222.0,0.03227371360524537,46,5.987,1.27074,1.25712,0.99111,0.49615,0.1806,0.10705,20.24,79.76
2015,Japan,male,75+,2297.0,6289365.0,0.03652197002400084,46,5.987,1.27074,1.25712,0.99111,0.49615,0.1806,0.10705,20.24,79.76
2013,Lithuania,female,15-24,17.0,192772.0,0.008818708111136473,52,5.90199995040894,1.31458234786987,1.47351610660553,0.62894994020462,0.234231784939766,0.0118656428530812,0.010164656676352,34.61,65.39
2013,Lithuania,female,15-24,17.0,192772.0,0.008818708111136473,50,5.952,1.197,1.527,0.716,0.35,0.006,0.026,34.61,65.39
2013,Lithuania,female,25-34,22.0,182444.0,0.012058494661375544,52,5.90199995040894,1.31458234786987,1.47351610660553,0.62894994020462,0.234231784939766,0.0118656428530812,0.010164656676352,34.61,65.39
2013,Lithuania,female,25-34,22.0,182444.0,0.012058494661375544,50,5.952,1.197,1.527,0.716,0.35,0.006,0.026,34.61,65.39
2013,Lithuania,female,35-54,75.0,442140.0,0.016962952910842717,52,5.90199995040894,1.31458234786987,1.47351610660553,0.62894994020462,0.234231784939766,0.0118656428530812,0.010164656676352,34.61,65.39
2013,Lithuania,female,35-54,75.0,442140.0,0.016962952910842717,50,5.952,1.197,1.527,0.716,0.35,0.006,0.026,34.61,65.39
2013,Lithuania,female,05-14,3.0,137471.0,0.0021822784441809548,52,5.90199995040894,1.31458234786987,1.47351610660553,0.62894994020462,0.234231784939766,0.0118656428530812,0.010164656676352,34.61,65.39
2013,Lithuania,female,05-14,3.0,137471.0,0.0021822784441809548,50,5.952,1.197,1.527,0.716,0.35,0.006,0.026,34.61,65.39
2013,Lithuania,female,55-74,41.0,380096.0,0.010786748610877252,52,5.90199995040894,1.31458234786987,1.47351610660553,0.62894994020462,0.234231784939766,0.0118656428530812,0.010164656676352,34.61,65.39
2013,Lithuania,female,55-74,41.0,380096.0,0.010786748610877252,50,5.952,1.197,1.527,0.716,0.35,0.006,0.026,34.61,65.39
2013,Lithuania,female,75+,40.0,186711.0,0.021423483351275502,52,5.90199995040894,1.31458234786987,1.47351610660553,0.62894994020462,0.234231784939766,0.0118656428530812,0.010164656676352,34.61,65.39
2013,Lithuania,female,75+,40.0,186711.0,0.021423483351275502,50,5.952,1.197,1.527,0.716,0.35,0.006,0.026,34.61,65.39
2013,Lithuania,male,15-24,96.0,203647.0,0.04714039489901643,52,5.90199995040894,1.31458234786987,1.47351610660553,0.62894994020462,0.234231784939766,0.0118656428530812,0.010164656676352,34.61,65.39
2013,Lithuania,male,15-24,96.0,203647.0,0.04714039489901643,50,5.952,1.197,1.527,0.716,0.35,0.006,0.026,34.61,65.39
2013,Lithuania,male,25-34,121.0,188010.0,0.06435827881495665,52,5.90199995040894,1.31458234786987,1.47351610660553,0.62894994020462,0.234231784939766,0.0118656428530812,0.010164656676352,34.61,65.39
2013,Lithuania,male,25-34,121.0,188010.0,0.06435827881495665,50,5.952,1.197,1.527,0.716,0.35,0.006,0.026,34.61,65.39
2013,Lithuania,male,35-54,382.0,405191.0,0.09427652637891759,52,5.90199995040894,1.31458234786987,1.47351610660553,0.62894994020462,0.234231784939766,0.0118656428530812,0.010164656676352,34.61,65.39
2013,Lithuania,male,35-54,382.0,405191.0,0.09427652637891759,50,5.952,1.197,1.527,0.716,0.35,0.006,0.026,34.61,65.39
2013,Lithuania,male,05-14,2.0,144800.0,0.0013812154696132596,52,5.90199995040894,1.31458234786987,1.47351610660553,0.62894994020462,0.234231784939766,0.0118656428530812,0.010164656676352,34.61,65.39
2013,Lithuania,male,05-14,2.0,144800.0,0.0013812154696132596,50,5.952,1.197,1.527,0.716,0.35,0.006,0.026,34.61,65.39
2013,Lithuania,male,55-74,223.0,265835.0,0.08388662140049279,52,5.90199995040894,1.31458234786987,1.47351610660553,0.62894994020462,0.234231784939766,0.0118656428530812,0.010164656676352,34.61,65.39
2013,Lithuania,male,55-74,223.0,265835.0,0.08388662140049279,50,5.952,1.197,1.527,0.716,0.35,0.006,0.026,34.61,65.39
2013,Lithuania,male,75+,63.0,77510.0,0.08127983486001807,52,5.90199995040894,1.31458234786987,1.47351610660553,0.62894994020462,0.234231784939766,0.0118656428530812,0.010164656676352,34.61,65.39
2013,Lithuania,male,75+,63.0,77510.0,0.08127983486001807,50,5.952,1.197,1.527,0.716,0.35,0.006,0.026,34.61,65.39
2015,Lithuania,female,15-24,10.0,178882.0,0.0055902773895640705,56,5.833,1.14723,1.25745,0.73128,0.21342,0.01031,0.02641,36.69,63.31
2015,Lithuania,female,25-34,17.0,182926.0,0.0092933754633021,56,5.833,1.14723,1.25745,0.73128,0.21342,0.01031,0.02641,36.69,63.31
2015,Lithuania,female,35-54,46.0,419841.0,0.01095652878113381,56,5.833,1.14723,1.25745,0.73128,0.21342,0.01031,0.02641,36.69,63.31
2015,Lithuania,female,05-14,3.0,133506.0,0.002247090018426138,56,5.833,1.14723,1.25745,0.73128,0.21342,0.01031,0.02641,36.69,63.31
2015,Lithuania,female,55-74,55.0,386892.0,0.014215853519845332,56,5.833,1.14723,1.25745,0.73128,0.21342,0.01031,0.02641,36.69,63.31
2015,Lithuania,female,75+,38.0,191358.0,0.01985806707846027,56,5.833,1.14723,1.25745,0.73128,0.21342,0.01031,0.02641,36.69,63.31
2015,Lithuania,male,15-24,66.0,188903.0,0.0349385663541606,56,5.833,1.14723,1.25745,0.73128,0.21342,0.01031,0.02641,36.69,63.31
2015,Lithuania,male,25-34,101.0,190800.0,0.0529350104821803,56,5.833,1.14723,1.25745,0.73128,0.21342,0.01031,0.02641,36.69,63.31
2015,Lithuania,male,35-54,275.0,387255.0,0.07101264024996448,56,5.833,1.14723,1.25745,0.73128,0.21342,0.01031,0.02641,36.69,63.31
2015,Lithuania,male,05-14,2.0,140115.0,0.0014273989223138137,56,5.833,1.14723,1.25745,0.73128,0.21342,0.01031,0.02641,36.69,63.31
2015,Lithuania,male,55-74,216.0,273776.0,0.07889661621179359,56,5.833,1.14723,1.25745,0.73128,0.21342,0.01031,0.02641,36.69,63.31
2015,Lithuania,male,75+,67.0,79672.0,0.08409478863339694,56,5.833,1.14723,1.25745,0.73128,0.21342,0.01031,0.02641,36.69,63.31
2016,Lithuania,female,15-24,6.0,168917.0,0.0035520403511783896,60,5.813,1.2692,1.06411,0.64674,0.18929,0.0182,0.02025,43.15,56.85
2016,Lithuania,female,25-34,8.0,182632.0,0.004380393359323668,60,5.813,1.2692,1.06411,0.64674,0.18929,0.0182,0.02025,43.15,56.85
2016,Lithuania,female,35-54,41.0,406249.0,0.010092332534972394,60,5.813,1.2692,1.06411,0.64674,0.18929,0.0182,0.02025,43.15,56.85
2016,Lithuania,female,05-14,0.0,132576.0,0.0,60,5.813,1.2692,1.06411,0.64674,0.18929,0.0182,0.02025,43.15,56.85
2016,Lithuania,female,55-74,45.0,390385.0,0.011527082239327843,60,5.813,1.2692,1.06411,0.64674,0.18929,0.0182,0.02025,43.15,56.85
2016,Lithuania,female,75+,29.0,193001.0,0.01502582888171564,60,5.813,1.2692,1.06411,0.64674,0.18929,0.0182,0.02025,43.15,56.85
2016,Lithuania,male,15-24,41.0,177888.0,0.023048210109731966,60,5.813,1.2692,1.06411,0.64674,0.18929,0.0182,0.02025,43.15,56.85
2016,Lithuania,male,25-34,96.0,191346.0,0.05017089460976451,60,5.813,1.2692,1.06411,0.64674,0.18929,0.0182,0.02025,43.15,56.85
2016,Lithuania,male,35-54,266.0,376689.0,0.07061528210274258,60,5.813,1.2692,1.06411,0.64674,0.18929,0.0182,0.02025,43.15,56.85
2016,Lithuania,male,05-14,4.0,139278.0,0.002871953933858901,60,5.813,1.2692,1.06411,0.64674,0.18929,0.0182,0.02025,43.15,56.85
2016,Lithuania,male,55-74,212.0,277763.0,0.0763240604400154,60,5.813,1.2692,1.06411,0.64674,0.18929,0.0182,0.02025,43.15,56.85
2016,Lithuania,male,75+,78.0,80426.0,0.09698356252953025,60,5.813,1.2692,1.06411,0.64674,0.18929,0.0182,0.02025,43.15,56.85
2013,Netherlands,female,15-24,46.0,1009345.0,0.004557410994258653,6,7.3769998550415,1.50394463539124,1.42893922328949,0.810696125030518,0.585384488105774,0.282661825418472,0.470489829778671,37.53,62.47
2013,Netherlands,female,15-24,46.0,1009345.0,0.004557410994258653,6,7.441,1.361,1.488,0.878,0.638,0.295,0.333,37.53,62.47
2013,Netherlands,female,25-34,46.0,1014090.0,0.004536086540642349,6,7.3769998550415,1.50394463539124,1.42893922328949,0.810696125030518,0.585384488105774,0.282661825418472,0.470489829778671,37.53,62.47
2013,Netherlands,female,25-34,46.0,1014090.0,0.004536086540642349,6,7.441,1.361,1.488,0.878,0.638,0.295,0.333,37.53,62.47
2013,Netherlands,female,35-54,209.0,2394702.0,0.008727599509250002,6,7.3769998550415,1.50394463539124,1.42893922328949,0.810696125030518,0.585384488105774,0.282661825418472,0.470489829778671,37.53,62.47
2013,Netherlands,female,35-54,209.0,2394702.0,0.008727599509250002,6,7.441,1.361,1.488,0.878,0.638,0.295,0.333,37.53,62.47
2013,Netherlands,female,05-14,3.0,956989.0,0.0003134832270799351,6,7.3769998550415,1.50394463539124,1.42893922328949,0.810696125030518,0.585384488105774,0.282661825418472,0.470489829778671,37.53,62.47
2013,Netherlands,female,05-14,3.0,956989.0,0.0003134832270799351,6,7.441,1.361,1.488,0.878,0.638,0.295,0.333,37.53,62.47
2013,Netherlands,female,55-74,186.0,1922945.0,0.009672663544719167,6,7.3769998550415,1.50394463539124,1.42893922328949,0.810696125030518,0.585384488105774,0.282661825418472,0.470489829778671,37.53,62.47
2013,Netherlands,female,55-74,186.0,1922945.0,0.009672663544719167,6,7.441,1.361,1.488,0.878,0.638,0.295,0.333,37.53,62.47
2013,Netherlands,female,75+,59.0,744083.0,0.0079292229495903,6,7.3769998550415,1.50394463539124,1.42893922328949,0.810696125030518,0.585384488105774,0.282661825418472,0.470489829778671,37.53,62.47
2013,Netherlands,female,75+,59.0,744083.0,0.0079292229495903,6,7.441,1.361,1.488,0.878,0.638,0.295,0.333,37.53,62.47
2013,Netherlands,male,15-24,93.0,1044562.0,0.008903253229583309,6,7.3769998550415,1.50394463539124,1.42893922328949,0.810696125030518,0.585384488105774,0.282661825418472,0.470489829778671,37.53,62.47
2013,Netherlands,male,15-24,93.0,1044562.0,0.008903253229583309,6,7.441,1.361,1.488,0.878,0.638,0.295,0.333,37.53,62.47
2013,Netherlands,male,25-34,137.0,1024168.0,0.01337671163324767,6,7.3769998550415,1.50394463539124,1.42893922328949,0.810696125030518,0.585384488105774,0.282661825418472,0.470489829778671,37.53,62.47
2013,Netherlands,male,25-34,137.0,1024168.0,0.01337671163324767,6,7.441,1.361,1.488,0.878,0.638,0.295,0.333,37.53,62.47
2013,Netherlands,male,35-54,555.0,2410644.0,0.023022893467471762,6,7.3769998550415,1.50394463539124,1.42893922328949,0.810696125030518,0.585384488105774,0.282661825418472,0.470489829778671,37.53,62.47
2013,Netherlands,male,35-54,555.0,2410644.0,0.023022893467471762,6,7.441,1.361,1.488,0.878,0.638,0.295,0.333,37.53,62.47
2013,Netherlands,male,05-14,4.0,1002074.0,0.00039917211702928133,6,7.3769998550415,1.50394463539124,1.42893922328949,0.810696125030518,0.585384488105774,0.282661825418472,0.470489829778671,37.53,62.47
2013,Netherlands,male,05-14,4.0,1002074.0,0.00039917211702928133,6,7.441,1.361,1.488,0.878,0.638,0.295,0.333,37.53,62.47
2013,Netherlands,male,55-74,409.0,1890352.0,0.021636182044402312,6,7.3769998550415,1.50394463539124,1.42893922328949,0.810696125030518,0.585384488105774,0.282661825418472,0.470489829778671,37.53,62.47
2013,Netherlands,male,55-74,409.0,1890352.0,0.021636182044402312,6,7.441,1.361,1.488,0.878,0.638,0.295,0.333,37.53,62.47
2013,Netherlands,male,75+,109.0,485554.0,0.022448584503474384,6,7.3769998550415,1.50394463539124,1.42893922328949,0.810696125030518,0.585384488105774,0.282661825418472,0.470489829778671,37.53,62.47
2013,Netherlands,male,75+,109.0,485554.0,0.022448584503474384,6,7.441,1.361,1.488,0.878,0.638,0.295,0.333,37.53,62.47
2015,Netherlands,female,15-24,34.0,1018674.0,0.0033376723073328665,7,7.378,1.32944,1.28017,0.89284,0.61576,0.31814,0.4761,35.41,64.59
2015,Netherlands,female,25-34,65.0,1030867.0,0.006305372080006442,7,7.378,1.32944,1.28017,0.89284,0.61576,0.31814,0.4761,35.41,64.59
2015,Netherlands,female,35-54,211.0,2353550.0,0.008965180259607826,7,7.378,1.32944,1.28017,0.89284,0.61576,0.31814,0.4761,35.41,64.59
2015,Netherlands,female,05-14,6.0,943082.0,0.0006362119094628039,7,7.378,1.32944,1.28017,0.89284,0.61576,0.31814,0.4761,35.41,64.59
2015,Netherlands,female,55-74,220.0,1998082.0,0.011010559126202028,7,7.378,1.32944,1.28017,0.89284,0.61576,0.31814,0.4761,35.41,64.59
2015,Netherlands,female,75+,55.0,770107.0,0.007141864701918045,7,7.378,1.32944,1.28017,0.89284,0.61576,0.31814,0.4761,35.41,64.59
2015,Netherlands,male,15-24,89.0,1058675.0,0.008406734833636386,7,7.378,1.32944,1.28017,0.89284,0.61576,0.31814,0.4761,35.41,64.59
2015,Netherlands,male,25-34,146.0,1045012.0,0.013971131431983556,7,7.378,1.32944,1.28017,0.89284,0.61576,0.31814,0.4761,35.41,64.59
2015,Netherlands,male,35-54,499.0,2362263.0,0.02112381220888614,7,7.378,1.32944,1.28017,0.89284,0.61576,0.31814,0.4761,35.41,64.59
2015,Netherlands,male,05-14,1.0,987750.0,0.00010124019235636548,7,7.378,1.32944,1.28017,0.89284,0.61576,0.31814,0.4761,35.41,64.59
2015,Netherlands,male,55-74,418.0,1966083.0,0.02126054698606315,7,7.378,1.32944,1.28017,0.89284,0.61576,0.31814,0.4761,35.41,64.59
2015,Netherlands,male,75+,129.0,523197.0,0.02465610467949931,7,7.378,1.32944,1.28017,0.89284,0.61576,0.31814,0.4761,35.41,64.59
2016,Netherlands,female,15-24,35.0,1025443.0,0.00341315899567309,7,7.339,1.46468,1.02912,0.81231,0.55211,0.29927,0.47416,31.47,68.53
2016,Netherlands,female,25-34,65.0,1043372.0,0.0062298010680754325,7,7.339,1.46468,1.02912,0.81231,0.55211,0.29927,0.47416,31.47,68.53
2016,Netherlands,female,35-54,217.0,2334777.0,0.009294249515050045,7,7.339,1.46468,1.02912,0.81231,0.55211,0.29927,0.47416,31.47,68.53
2016,Netherlands,female,05-14,3.0,935592.0,0.000320652592155555,7,7.339,1.46468,1.02912,0.81231,0.55211,0.29927,0.47416,31.47,68.53
2016,Netherlands,female,55-74,209.0,2037375.0,0.010258298055095405,7,7.339,1.46468,1.02912,0.81231,0.55211,0.29927,0.47416,31.47,68.53
2016,Netherlands,female,75+,87.0,781301.0,0.011135273089372726,7,7.339,1.46468,1.02912,0.81231,0.55211,0.29927,0.47416,31.47,68.53
2016,Netherlands,male,15-24,77.0,1067719.0,0.007211635271077876,7,7.339,1.46468,1.02912,0.81231,0.55211,0.29927,0.47416,31.47,68.53
2016,Netherlands,male,25-34,159.0,1061905.0,0.014973090813208339,7,7.339,1.46468,1.02912,0.81231,0.55211,0.29927,0.47416,31.47,68.53
2016,Netherlands,male,35-54,478.0,2341693.0,0.020412581837157988,7,7.339,1.46468,1.02912,0.81231,0.55211,0.29927,0.47416,31.47,68.53
2016,Netherlands,male,05-14,6.0,980607.0,0.0006118659157032328,7,7.339,1.46468,1.02912,0.81231,0.55211,0.29927,0.47416,31.47,68.53
2016,Netherlands,male,55-74,436.0,2004642.0,0.021749519365552555,7,7.339,1.46468,1.02912,0.81231,0.55211,0.29927,0.47416,31.47,68.53
2016,Netherlands,male,75+,123.0,541327.0,0.022721940712360552,7,7.339,1.46468,1.02912,0.81231,0.55211,0.29927,0.47416,31.47,68.53
2013,Singapore,female,15-24,15.0,257932.0,0.0058154862521905,26,6.57200002670288,1.69227766990662,1.35381436347961,0.949492394924164,0.549840569496155,0.46430778503418,0.345965981483459,19.98,80.02
2013,Singapore,female,15-24,15.0,257932.0,0.0058154862521905,34,6.343,1.529,1.451,1.008,0.631,0.457,0.261,19.98,80.02
2013,Singapore,female,25-34,13.0,287210.0,0.004526304794401309,26,6.57200002670288,1.69227766990662,1.35381436347961,0.949492394924164,0.549840569496155,0.46430778503418,0.345965981483459,19.98,80.02
2013,Singapore,female,25-34,13.0,287210.0,0.004526304794401309,34,6.343,1.529,1.451,1.008,0.631,0.457,0.261,19.98,80.02
2013,Singapore,female,35-54,40.0,631208.0,0.006337055297144523,26,6.57200002670288,1.69227766990662,1.35381436347961,0.949492394924164,0.549840569496155,0.46430778503418,0.345965981483459,19.98,80.02
2013,Singapore,female,35-54,40.0,631208.0,0.006337055297144523,34,6.343,1.529,1.451,1.008,0.631,0.457,0.261,19.98,80.02
2013,Singapore,female,05-14,0.0,211362.0,0.0,26,6.57200002670288,1.69227766990662,1.35381436347961,0.949492394924164,0.549840569496155,0.46430778503418,0.345965981483459,19.98,80.02
2013,Singapore,female,05-14,0.0,211362.0,0.0,34,6.343,1.529,1.451,1.008,0.631,0.457,0.261,19.98,80.02
2013,Singapore,female,55-74,30.0,384544.0,0.0078014479487392855,26,6.57200002670288,1.69227766990662,1.35381436347961,0.949492394924164,0.549840569496155,0.46430778503418,0.345965981483459,19.98,80.02
2013,Singapore,female,55-74,30.0,384544.0,0.0078014479487392855,34,6.343,1.529,1.451,1.008,0.631,0.457,0.261,19.98,80.02
2013,Singapore,female,75+,14.0,91216.0,0.015348184529029996,26,6.57200002670288,1.69227766990662,1.35381436347961,0.949492394924164,0.549840569496155,0.46430778503418,0.345965981483459,19.98,80.02
2013,Singapore,female,75+,14.0,91216.0,0.015348184529029996,34,6.343,1.529,1.451,1.008,0.631,0.457,0.261,19.98,80.02
2013,Singapore,male,15-24,30.0,264023.0,0.011362646436105945,26,6.57200002670288,1.69227766990662,1.35381436347961,0.949492394924164,0.549840569496155,0.46430778503418,0.345965981483459,19.98,80.02
2013,Singapore,male,15-24,30.0,264023.0,0.011362646436105945,34,6.343,1.529,1.451,1.008,0.631,0.457,0.261,19.98,80.02
2013,Singapore,male,25-34,29.0,265275.0,0.010932051644519838,26,6.57200002670288,1.69227766990662,1.35381436347961,0.949492394924164,0.549840569496155,0.46430778503418,0.345965981483459,19.98,80.02
2013,Singapore,male,25-34,29.0,265275.0,0.010932051644519838,34,6.343,1.529,1.451,1.008,0.631,0.457,0.261,19.98,80.02
2013,Singapore,male,35-54,77.0,616200.0,0.01249594287568971,26,6.57200002670288,1.69227766990662,1.35381436347961,0.949492394924164,0.549840569496155,0.46430778503418,0.345965981483459,19.98,80.02
2013,Singapore,male,35-54,77.0,616200.0,0.01249594287568971,34,6.343,1.529,1.451,1.008,0.631,0.457,0.261,19.98,80.02
2013,Singapore,male,05-14,0.0,220586.0,0.0,26,6.57200002670288,1.69227766990662,1.35381436347961,0.949492394924164,0.549840569496155,0.46430778503418,0.345965981483459,19.98,80.02
2013,Singapore,male,05-14,0.0,220586.0,0.0,34,6.343,1.529,1.451,1.008,0.631,0.457,0.261,19.98,80.02
2013,Singapore,male,55-74,84.0,370242.0,0.02268786361352845,26,6.57200002670288,1.69227766990662,1.35381436347961,0.949492394924164,0.549840569496155,0.46430778503418,0.345965981483459,19.98,80.02
2013,Singapore,male,55-74,84.0,370242.0,0.02268786361352845,34,6.343,1.529,1.451,1.008,0.631,0.457,0.261,19.98,80.02
2013,Singapore,male,75+,25.0,61658.0,0.04054623893087677,26,6.57200002670288,1.69227766990662,1.35381436347961,0.949492394924164,0.549840569496155,0.46430778503418,0.345965981483459,19.98,80.02
2013,Singapore,male,75+,25.0,61658.0,0.04054623893087677,34,6.343,1.529,1.451,1.008,0.631,0.457,0.261,19.98,80.02
2015,Singapore,female,15-24,15.0,249249.0,0.006018078307234934,24,6.798,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,17.59,82.41
2015,Singapore,female,25-34,18.0,291298.0,0.006179239129688497,24,6.798,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,17.59,82.41
2015,Singapore,female,35-54,36.0,629999.0,0.005714294784594896,24,6.798,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,17.59,82.41
2015,Singapore,female,05-14,1.0,205578.0,0.00048643337322087,24,6.798,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,17.59,82.41
2015,Singapore,female,55-74,28.0,416616.0,0.006720817251377767,24,6.798,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,17.59,82.41
2015,Singapore,female,75+,13.0,103599.0,0.012548383671657061,24,6.798,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,17.59,82.41
2015,Singapore,male,15-24,19.0,257780.0,0.007370626115292109,24,6.798,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,17.59,82.41
2015,Singapore,male,25-34,30.0,270351.0,0.011096685420065026,24,6.798,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,17.59,82.41
2015,Singapore,male,35-54,79.0,606327.0,0.013029272983060296,24,6.798,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,17.59,82.41
2015,Singapore,male,05-14,2.0,213262.0,0.0009378135814162861,24,6.798,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,17.59,82.41
2015,Singapore,male,55-74,73.0,403996.0,0.01806948583649343,24,6.798,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,17.59,82.41
2015,Singapore,male,75+,15.0,71060.0,0.021108922037714608,24,6.798,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,17.59,82.41
2013,Spain,female,15-24,45.0,2226350.0,0.002021245536416107,34,6.40299987792969,1.38439786434174,1.53209090232849,0.888960599899292,0.408781230449677,0.0709140971302986,0.190133571624756,34.12,65.88
2013,Spain,female,15-24,45.0,2226350.0,0.002021245536416107,36,6.31,1.251,1.538,0.965,0.449,0.074,0.142,34.12,65.88
2013,Spain,female,25-34,79.0,3167837.0,0.0024938151805159164,34,6.40299987792969,1.38439786434174,1.53209090232849,0.888960599899292,0.408781230449677,0.0709140971302986,0.190133571624756,34.12,65.88
2013,Spain,female,25-34,79.0,3167837.0,0.0024938151805159164,36,6.31,1.251,1.538,0.965,0.449,0.074,0.142,34.12,65.88
2013,Spain,female,35-54,373.0,7349605.0,0.005075102675585967,34,6.40299987792969,1.38439786434174,1.53209090232849,0.888960599899292,0.408781230449677,0.0709140971302986,0.190133571624756,34.12,65.88
2013,Spain,female,35-54,373.0,7349605.0,0.005075102675585967,36,6.31,1.251,1.538,0.965,0.449,0.074,0.142,34.12,65.88
2013,Spain,female,05-14,3.0,2282942.0,0.00013140938315559485,34,6.40299987792969,1.38439786434174,1.53209090232849,0.888960599899292,0.408781230449677,0.0709140971302986,0.190133571624756,34.12,65.88
2013,Spain,female,05-14,3.0,2282942.0,0.00013140938315559485,36,6.31,1.251,1.538,0.965,0.449,0.074,0.142,34.12,65.88
2013,Spain,female,55-74,287.0,4877060.0,0.00588469282723608,34,6.40299987792969,1.38439786434174,1.53209090232849,0.888960599899292,0.408781230449677,0.0709140971302986,0.190133571624756,34.12,65.88
2013,Spain,female,55-74,287.0,4877060.0,0.00588469282723608,36,6.31,1.251,1.538,0.965,0.449,0.074,0.142,34.12,65.88
2013,Spain,female,75+,173.0,2610418.0,0.006627291108167351,34,6.40299987792969,1.38439786434174,1.53209090232849,0.888960599899292,0.408781230449677,0.0709140971302986,0.190133571624756,34.12,65.88
2013,Spain,female,75+,173.0,2610418.0,0.006627291108167351,36,6.31,1.251,1.538,0.965,0.449,0.074,0.142,34.12,65.88
2013,Spain,male,15-24,131.0,2330807.0,0.005620370970226192,34,6.40299987792969,1.38439786434174,1.53209090232849,0.888960599899292,0.408781230449677,0.0709140971302986,0.190133571624756,34.12,65.88
2013,Spain,male,15-24,131.0,2330807.0,0.005620370970226192,36,6.31,1.251,1.538,0.965,0.449,0.074,0.142,34.12,65.88
2013,Spain,male,25-34,260.0,3221833.0,0.008069940310376113,34,6.40299987792969,1.38439786434174,1.53209090232849,0.888960599899292,0.408781230449677,0.0709140971302986,0.190133571624756,34.12,65.88
2013,Spain,male,25-34,260.0,3221833.0,0.008069940310376113,36,6.31,1.251,1.538,0.965,0.449,0.074,0.142,34.12,65.88
2013,Spain,male,35-54,1174.0,7548690.0,0.015552367364403625,34,6.40299987792969,1.38439786434174,1.53209090232849,0.888960599899292,0.408781230449677,0.0709140971302986,0.190133571624756,34.12,65.88
2013,Spain,male,35-54,1174.0,7548690.0,0.015552367364403625,36,6.31,1.251,1.538,0.965,0.449,0.074,0.142,34.12,65.88
2013,Spain,male,05-14,6.0,2422042.0,0.0002477248536565427,34,6.40299987792969,1.38439786434174,1.53209090232849,0.888960599899292,0.408781230449677,0.0709140971302986,0.190133571624756,34.12,65.88
2013,Spain,male,05-14,6.0,2422042.0,0.0002477248536565427,36,6.31,1.251,1.538,0.965,0.449,0.074,0.142,34.12,65.88
2013,Spain,male,55-74,812.0,4513382.0,0.017990943376829174,34,6.40299987792969,1.38439786434174,1.53209090232849,0.888960599899292,0.408781230449677,0.0709140971302986,0.190133571624756,34.12,65.88
2013,Spain,male,55-74,812.0,4513382.0,0.017990943376829174,36,6.31,1.251,1.538,0.965,0.449,0.074,0.142,34.12,65.88
